"study","operatn","site","year","X_WGS84","Y_WGS84","Alburnus.alburnus","Blicca.bjoerkna","Aspius.aspius","Leuciscus.cephalus","Leuciscus.leuciscus","Perca.fluviatilis","Rutilus.rutilus","Sander.lucioperca","Gobio.gobio","Leuciscus.idus","Abramis.brama","Esox.lucius","Gymnocephalus.cernuus","Anguilla.anguilla"
"Wolter_Rhine","2104","NLr117",2001,5.421944,51.822778,0,0,0,0,0,151,21,0,0,0,2,0,2,0
"Wolter_Rhine","2105","NLr117",2005,5.421944,51.822778,0,4,0,0,0,351,697,21,1,18,59,0,863,1
"Wolter_Rhine","2106","NLr117",2006,5.421944,51.822778,0,0,0,0,0,256,318,12,0,38,74,0,208,0
"Wolter_Rhine","2107","NLr117",1999,5.421944,51.822778,0,0,0,0,0,224,9,3,0,0,0,0,66,0
"Wolter_Rhine","2108","NLr117",1998,5.421944,51.822778,3,19,0,0,0,907,150,37,0,1,95,0,379,1
"Wolter_Rhine","2109","NLr121",1999,4.500556,51.840278,1,27,1,0,0,1,9,23,4,5,45,0,0,3
"Wolter_Rhine","2110","NLr121",2004,4.500556,51.840278,0,32,0,0,0,3,3,33,0,1,48,0,1,22
"Wolter_Rhine","2111","NLr121",1998,4.500556,51.840278,0,3,0,0,0,0,0,3,7,0,33,0,0,9
"Wolter_Rhine","2112","NLr121",1997,4.500556,51.840278,1,11,0,0,0,0,7,29,1,0,84,0,0,40
"Wolter_Rhine","2113","NLr121",2003,4.500556,51.840278,0,21,0,0,0,0,3,22,0,1,52,0,0,2
"Wolter_Rhine","2114","NLr121",2001,4.500556,51.840278,0,9,0,0,0,0,1,11,2,0,19,0,0,22
"Wolter_Rhine","2115","NLr121",2000,4.500556,51.840278,0,1,0,0,0,0,0,2,13,2,7,0,0,10
"Wolter_Rhine","2116","NLr121",2002,4.500556,51.840278,0,6,0,0,0,0,0,0,0,0,0,0,0,4
"Wolter_Rhine","2117","NLr121",2006,4.500556,51.840278,0,9,0,0,0,0,5,7,6,3,19,0,1,36
"Wolter_Rhine","2118","NLr121",2005,4.500556,51.840278,0,20,0,0,0,0,1,9,2,2,37,0,0,13
"Wolter_Rhine","2119","NLr125",1998,5.881111,51.850556,0,0,0,0,0,0,0,12,0,0,21,0,2,0
"Wolter_Rhine","2120","NLr125",2002,5.881111,51.850556,0,50,0,0,0,1,15,9,0,0,102,0,9,0
"Wolter_Rhine","2121","NLr125",2003,5.881111,51.850556,0,12,0,0,0,0,2,2,0,0,54,0,5,0
"Wolter_Rhine","2122","NLr125",2001,5.881111,51.850556,0,6,0,0,0,3,4,4,0,0,159,0,4,0
"Wolter_Rhine","2123","NLr125",2000,5.881111,51.850556,0,0,0,0,0,0,11,2,0,0,164,0,4,0
"Wolter_Rhine","2124","NLr125",1999,5.881111,51.850556,0,35,0,0,0,0,1,7,0,0,64,0,7,0
"Wolter_Rhine","2125","NLr125",2006,5.881111,51.850556,0,0,0,0,0,0,0,3,2,0,6,0,44,0
"Wolter_Rhine","2126","NLr125",2005,5.881111,51.850556,0,0,1,0,0,0,3,5,1,0,74,0,0,0
"Wolter_Rhine","2127","NLr125",2003,5.881111,51.850556,0,7,0,0,0,0,14,10,0,0,85,0,5,0
"Wolter_Rhine","2128","NLr125",2002,5.881111,51.850556,0,35,0,0,0,1,1,12,0,0,46,0,10,1
"Wolter_Rhine","2129","NLr125",2001,5.881111,51.850556,0,0,0,0,0,0,1,5,3,0,38,0,25,0
"Wolter_Rhine","2130","NLr125",2000,5.881111,51.850556,0,3,0,0,0,2,28,6,0,1,103,0,5,0
"Wolter_Rhine","2131","NLr125",1999,5.881111,51.850556,0,9,0,0,0,0,6,4,0,0,68,0,12,0
"Wolter_Rhine","2132","NLr125",2006,5.881111,51.850556,0,1,0,0,0,0,0,1,3,0,17,0,16,0
"Wolter_Rhine","2133","NLr125",2005,5.881111,51.850556,0,0,0,0,0,1,0,4,3,0,34,0,4,0
"Wolter_Rhine","2134","NLr125",2004,5.881111,51.850556,0,11,0,0,0,1,45,3,0,0,148,0,2,0
"Wolter_Rhine","2135","NLr127",1998,5.868056,51.851111,0,8,0,0,0,0,4,2,1,0,9,0,1,0
"Wolter_Rhine","2136","NLr127",1997,5.868056,51.851111,0,3,0,0,0,0,1,2,1,0,9,0,1,0
"Wolter_Rhine","2137","NLr127",2002,5.868056,51.851111,0,7,0,0,0,0,3,0,2,0,19,0,2,0
"Wolter_Rhine","2138","NLr127",2003,5.868056,51.851111,0,7,0,0,0,0,2,2,0,3,5,0,1,0
"Wolter_Rhine","2139","NLr127",2001,5.868056,51.851111,0,2,0,0,0,0,0,0,0,0,1,0,0,0
"Wolter_Rhine","2140","NLr127",2000,5.868056,51.851111,0,11,0,0,0,0,1,3,7,0,5,0,0,0
"Wolter_Rhine","2141","NLr127",1999,5.868056,51.851111,0,10,0,0,0,0,1,1,7,0,10,0,6,0
"Wolter_Rhine","2142","NLr127",2006,5.868056,51.851111,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Wolter_Rhine","2143","NLr127",2005,5.868056,51.851111,0,13,0,0,0,0,2,2,9,1,15,0,3,0
"Wolter_Rhine","2144","NLr127",2004,5.868056,51.851111,0,14,1,0,0,0,9,3,5,3,39,0,2,0
"Wolter_Rhine","2145","NLr127",2005,5.868056,51.851111,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Wolter_Rhine","2146","NLr127",1997,5.868056,51.851111,0,15,0,0,0,0,3,2,3,0,6,0,0,0
"Wolter_Rhine","2147","NLr127",1998,5.868056,51.851111,0,9,0,0,0,0,5,2,1,0,18,0,0,0
"Wolter_Rhine","2148","NLr127",2003,5.868056,51.851111,0,2,0,0,0,0,5,0,0,1,1,0,0,0
"Wolter_Rhine","2149","NLr127",2001,5.868056,51.851111,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"Wolter_Rhine","2150","NLr127",2002,5.868056,51.851111,0,2,0,0,0,0,5,0,5,1,3,0,1,0
"Wolter_Rhine","2151","NLr127",2000,5.868056,51.851111,0,1,0,0,0,0,0,0,3,1,0,0,0,0
"Wolter_Rhine","2152","NLr127",2000,5.868056,51.851111,0,8,0,0,0,0,0,0,7,0,1,0,0,1
"Wolter_Rhine","2153","NLr127",1999,5.868056,51.851111,0,4,0,0,0,0,2,1,15,0,3,0,8,0
"Wolter_Rhine","2154","NLr127",2006,5.868056,51.851111,0,27,0,0,0,0,1,0,0,1,17,0,1,0
"Wolter_Rhine","2155","NLr127",2005,5.868056,51.851111,0,60,0,0,0,0,2,1,1,0,20,0,1,0
"Wolter_Rhine","2156","NLr127",2004,5.868056,51.851111,0,7,1,0,0,0,21,0,1,4,17,0,1,0
"Wolter_Rhine","2157","NLr133",2006,6.085,51.866389,0,0,0,0,0,4,2134,2,0,2,326,0,201,0
"Wolter_Rhine","2158","NLr133",2006,6.085,51.866389,0,0,0,0,0,0,20,0,0,0,33,0,32,0
"Wolter_Rhine","2159","NLr133",2005,6.085,51.866389,1,0,2,0,0,7,155,7,0,0,156,0,76,0
"Wolter_Rhine","2160","NLr133",1998,6.085,51.866389,0,2,0,0,0,1,51,11,0,0,78,0,58,1
"Wolter_Rhine","2161","NLr133",2004,6.085,51.866389,0,12,0,0,0,2,73,11,0,0,164,0,32,0
"Wolter_Rhine","2162","NLr133",1997,6.085,51.866389,0,17,0,0,0,1,159,11,0,1,127,0,74,4
"Wolter_Rhine","2163","NLr133",2002,6.085,51.866389,0,4,0,0,0,2,86,5,0,0,107,0,57,0
"Wolter_Rhine","2164","NLr133",2003,6.085,51.866389,0,0,0,0,0,18,329,10,0,0,410,2,124,0
"Wolter_Rhine","2165","NLr133",2002,6.085,51.866389,0,3,0,0,0,16,314,1,0,0,53,0,31,0
"Wolter_Rhine","2166","NLr133",2001,6.085,51.866389,0,10,0,0,0,1,113,2,0,0,142,0,7,0
"Wolter_Rhine","2167","NLr133",2000,6.085,51.866389,0,0,0,0,0,7,4,1,0,0,2,1,0,0
"Wolter_Rhine","2168","NLr133",1999,6.085,51.866389,0,3,0,0,0,1,25,10,0,0,54,0,68,0
"Wolter_Rhine","2169","NLr133",2006,6.085,51.866389,0,0,0,0,0,1,113,2,0,0,39,0,25,0
"Wolter_Rhine","2170","NLr133",2006,6.085,51.866389,0,5,1,0,0,1,31,13,0,0,240,0,14,0
"Wolter_Rhine","2171","NLr133",2005,6.085,51.866389,0,8,0,0,0,23,193,7,0,0,150,0,94,0
"Wolter_Rhine","2172","NLr133",2004,6.085,51.866389,1,0,0,0,1,9,36,6,0,0,128,1,21,0
"Wolter_Rhine","2173","NLr133",1997,6.085,51.866389,0,25,0,0,0,2,188,20,0,0,123,0,108,1
"Wolter_Rhine","2174","NLr133",2003,6.085,51.866389,0,22,0,0,0,3,100,28,0,0,351,0,128,0
"Wolter_Rhine","2175","NLr133",2002,6.085,51.866389,0,1,0,0,0,0,6,5,1,0,44,0,43,0
"Wolter_Rhine","2176","NLr133",2001,6.085,51.866389,0,0,0,0,0,0,0,3,0,0,23,0,2,1
"Wolter_Rhine","2177","NLr133",2000,6.085,51.866389,0,0,0,0,0,1,4,8,0,0,11,0,3,0
"Wolter_Rhine","2178","NLr133",1999,6.085,51.866389,0,5,0,0,0,2,9,11,0,0,19,0,58,0
"Wolter_Rhine","2179","NLr136",2004,5.989167,51.868889,0,13,0,0,0,0,6,2,10,5,6,0,0,0
"Wolter_Rhine","2180","NLr136",1998,5.989167,51.868889,0,41,1,0,0,0,4,2,3,2,12,0,2,0
"Wolter_Rhine","2181","NLr136",1997,5.989167,51.868889,0,21,1,0,0,0,6,0,0,2,4,0,0,0
"Wolter_Rhine","2182","NLr136",2003,5.989167,51.868889,1,16,0,0,0,0,7,4,2,21,7,0,3,0
"Wolter_Rhine","2183","NLr136",2001,5.989167,51.868889,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"Wolter_Rhine","2184","NLr136",2002,5.989167,51.868889,0,2,0,0,0,0,0,1,0,5,3,0,0,0
"Wolter_Rhine","2185","NLr136",2000,5.989167,51.868889,0,18,0,0,0,0,2,1,4,3,1,0,0,0
"Wolter_Rhine","2186","NLr136",2000,5.989167,51.868889,0,33,0,0,0,0,2,0,3,2,8,0,0,0
"Wolter_Rhine","2187","NLr136",1999,5.989167,51.868889,0,73,0,0,0,0,2,2,5,1,7,0,2,0
"Wolter_Rhine","2188","NLr136",2006,5.989167,51.868889,0,0,0,0,0,0,0,0,3,1,0,0,0,0
"Wolter_Rhine","2189","NLr136",2005,5.989167,51.868889,0,7,0,0,0,0,9,2,1,12,31,0,1,0
"Wolter_Rhine","2190","NLr136",2004,5.989167,51.868889,0,3,0,0,0,0,14,0,10,19,35,0,1,0
"Wolter_Rhine","2191","NLr136",1998,5.989167,51.868889,0,39,0,0,0,0,14,0,3,3,15,0,1,0
"Wolter_Rhine","2192","NLr136",1997,5.989167,51.868889,0,42,0,0,0,1,9,1,3,0,4,0,2,1
"Wolter_Rhine","2193","NLr136",2003,5.989167,51.868889,0,3,0,0,0,0,5,0,3,8,11,0,1,0
"Wolter_Rhine","2194","NLr136",2002,5.989167,51.868889,2,43,2,0,1,1,38,2,4,5,12,0,3,0
"Wolter_Rhine","2195","NLr136",2000,5.989167,51.868889,0,77,0,0,0,0,1,3,3,6,15,0,2,0
"Wolter_Rhine","2196","NLr136",1999,5.989167,51.868889,0,38,2,0,0,0,9,3,6,2,25,0,4,0
"Wolter_Rhine","2197","NLr136",2006,5.989167,51.868889,0,33,1,0,0,0,7,0,29,7,23,0,2,1
"Wolter_Rhine","2198","NLr136",2005,5.989167,51.868889,0,81,0,0,0,0,26,0,5,14,30,0,1,0
"Wolter_Rhine","2199","NLr137",2004,5.992778,51.868889,0,7,0,0,0,1,2,7,0,0,63,0,0,0
"Wolter_Rhine","2200","NLr137",1998,5.992778,51.868889,0,38,0,0,0,4,2,24,0,0,102,0,0,1
"Wolter_Rhine","2201","NLr137",2003,5.992778,51.868889,0,28,0,0,0,4,8,32,0,0,96,0,32,0
"Wolter_Rhine","2202","NLr137",1997,5.992778,51.868889,0,30,0,0,0,2,11,3,0,0,55,0,16,0
"Wolter_Rhine","2203","NLr137",2003,5.992778,51.868889,0,26,0,0,0,0,1,1,0,1,2,0,0,0
"Wolter_Rhine","2204","NLr137",2001,5.992778,51.868889,0,7,0,0,0,1,0,3,1,0,24,1,1,0
"Wolter_Rhine","2205","NLr137",2002,5.992778,51.868889,0,115,0,0,0,2,2,14,0,0,36,0,2,0
"Wolter_Rhine","2206","NLr137",2000,5.992778,51.868889,0,36,0,0,0,2,11,16,0,0,69,1,4,0
"Wolter_Rhine","2207","NLr137",1999,5.992778,51.868889,0,4,0,0,0,0,0,9,0,0,9,0,2,0
"Wolter_Rhine","2208","NLr137",2006,5.992778,51.868889,0,1,0,0,0,0,1,1,0,0,1,0,2,0
"Wolter_Rhine","2209","NLr137",2005,5.992778,51.868889,0,33,0,0,0,0,4,11,0,0,31,0,0,0
"Wolter_Rhine","2210","NLr137",2004,5.992778,51.868889,0,0,0,0,0,2,0,2,0,0,4,0,0,0
"Wolter_Rhine","2211","NLr137",1997,5.992778,51.868889,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Wolter_Rhine","2212","NLr137",1998,5.992778,51.868889,0,53,0,0,0,0,1,25,0,0,63,0,0,0
"Wolter_Rhine","2213","NLr137",2003,5.992778,51.868889,0,8,0,0,0,4,18,16,0,0,89,0,3,1
"Wolter_Rhine","2214","NLr137",2001,5.992778,51.868889,0,0,0,0,0,0,0,2,0,0,15,0,0,0
"Wolter_Rhine","2215","NLr137",2002,5.992778,51.868889,1,31,0,0,0,8,75,13,0,0,95,0,27,0
"Wolter_Rhine","2216","NLr137",2000,5.992778,51.868889,0,13,0,0,0,3,0,10,0,0,20,0,3,0
"Wolter_Rhine","2217","NLr137",1999,5.992778,51.868889,0,66,0,0,0,0,8,22,0,0,41,0,6,0
"Wolter_Rhine","2218","NLr137",2006,5.992778,51.868889,0,0,0,0,0,0,10,4,0,0,8,0,0,0
"Wolter_Rhine","2219","NLr137",2005,5.992778,51.868889,0,11,0,0,0,0,7,5,0,0,29,0,0,0
"Wolter_Rhine","2220","NLr143",2006,6.064167,51.866667,0,7,0,0,0,0,40,6,10,0,12,0,15,0
"Wolter_Rhine","2221","NLr143",2005,6.064167,51.866667,0,6,0,0,0,0,36,3,0,3,99,0,5,0
"Wolter_Rhine","2222","NLr143",1998,6.064167,51.866667,0,225,0,0,0,0,1,1,1,0,17,0,0,0
"Wolter_Rhine","2223","NLr143",2004,6.064167,51.866667,0,27,1,0,0,0,70,1,1,6,116,0,1,0
"Wolter_Rhine","2224","NLr143",1997,6.064167,51.866667,0,26,0,0,0,0,2,1,0,0,6,0,0,0
"Wolter_Rhine","2225","NLr143",1998,6.064167,51.866667,0,148,0,0,0,0,2,9,5,0,70,0,1,0
"Wolter_Rhine","2226","NLr143",1997,6.064167,51.866667,1,1,0,0,0,0,2,0,0,0,2,0,1,0
"Wolter_Rhine","2227","NLr143",2002,6.064167,51.866667,0,5,1,0,0,3,34,2,1,1,28,0,1,0
"Wolter_Rhine","2228","NLr143",2003,6.064167,51.866667,0,19,0,0,0,1,42,1,1,0,85,0,5,0
"Wolter_Rhine","2229","NLr143",2001,6.064167,51.866667,0,23,0,0,0,0,2,0,8,2,14,0,1,0
"Wolter_Rhine","2230","NLr143",2000,6.064167,51.866667,2,23,1,0,0,1,60,17,0,2,182,1,1,0
"Wolter_Rhine","2231","NLr143",1999,6.064167,51.866667,0,57,1,0,0,0,6,4,13,0,97,0,6,1
"Wolter_Rhine","2232","NLr143",1999,6.064167,51.866667,0,71,0,0,0,0,1,8,9,0,24,0,0,0
"Wolter_Rhine","2233","NLr143",2006,6.064167,51.866667,0,18,0,0,0,0,38,2,0,0,83,0,13,0
"Wolter_Rhine","2234","NLr143",2005,6.064167,51.866667,0,15,0,0,0,2,28,4,5,4,182,0,31,0
"Wolter_Rhine","2235","NLr143",2004,6.064167,51.866667,0,13,0,0,0,2,34,4,2,9,87,0,1,0
"Wolter_Rhine","2236","NLr143",1997,6.064167,51.866667,0,23,0,0,0,0,5,0,0,0,1,0,2,0
"Wolter_Rhine","2237","NLr143",1998,6.064167,51.866667,0,72,0,0,0,3,50,14,2,0,169,0,50,0
"Wolter_Rhine","2238","NLr143",1997,6.064167,51.866667,0,13,0,0,0,0,0,0,1,0,5,0,1,0
"Wolter_Rhine","2239","NLr143",2003,6.064167,51.866667,0,22,0,0,0,6,20,4,3,0,71,0,22,0
"Wolter_Rhine","2240","NLr143",2002,6.064167,51.866667,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"Wolter_Rhine","2241","NLr143",2001,6.064167,51.866667,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Wolter_Rhine","2242","NLr143",2000,6.064167,51.866667,0,22,0,0,0,0,3,16,2,14,144,0,3,0
"Wolter_Rhine","2243","NLr143",1999,6.064167,51.866667,0,115,0,0,0,0,4,8,5,0,84,0,11,0
"Wolter_Rhine","2244","NLr149",1998,5.893056,51.871667,0,17,0,0,0,0,1,0,7,0,21,0,0,0
"Wolter_Rhine","2245","NLr149",1997,5.893056,51.871667,0,12,0,0,0,0,8,0,1,1,11,0,0,0
"Wolter_Rhine","2246","NLr149",2003,5.893056,51.871667,0,2,1,0,0,0,2,2,1,0,4,0,0,0
"Wolter_Rhine","2247","NLr149",2002,5.893056,51.871667,1,11,0,0,0,1,1,2,0,4,2,1,0,0
"Wolter_Rhine","2248","NLr149",2000,5.893056,51.871667,0,40,0,0,0,0,0,0,11,1,2,0,1,0
"Wolter_Rhine","2249","NLr149",1999,5.893056,51.871667,0,20,0,0,0,0,2,0,4,0,3,0,1,0
"Wolter_Rhine","2250","NLr149",2005,5.893056,51.871667,0,12,0,0,0,0,0,1,3,2,25,0,3,0
"Wolter_Rhine","2251","NLr149",1998,5.893056,51.871667,0,3,0,0,0,0,0,0,1,1,5,0,0,0
"Wolter_Rhine","2252","NLr149",2004,5.893056,51.871667,0,5,1,0,0,0,5,12,0,0,18,0,0,0
"Wolter_Rhine","2253","NLr149",1997,5.893056,51.871667,0,22,0,0,0,0,3,1,2,1,28,0,0,1
"Wolter_Rhine","2254","NLr149",2003,5.893056,51.871667,0,2,0,0,0,8,2,9,0,0,4,0,6,0
"Wolter_Rhine","2255","NLr149",2002,5.893056,51.871667,0,6,0,0,0,0,1,1,0,0,3,0,1,0
"Wolter_Rhine","2256","NLr149",2000,5.893056,51.871667,0,13,0,0,0,0,1,2,3,4,5,0,0,0
"Wolter_Rhine","2257","NLr149",1999,5.893056,51.871667,0,4,0,0,0,0,1,0,1,1,4,0,0,0
"Wolter_Rhine","2258","NLr149",2006,5.893056,51.871667,0,5,0,0,0,0,1,1,17,0,48,0,4,0
"Wolter_Rhine","2259","NLr149",2004,5.893056,51.871667,0,6,0,0,0,0,0,0,10,1,29,0,0,0
"Wolter_Rhine","2260","NLr149",2005,5.893056,51.871667,0,19,0,0,0,0,3,0,0,0,30,0,0,0
"Wolter_Rhine","2261","NLr151",1998,5.899167,51.867222,0,3,0,0,0,0,2,3,0,0,175,0,5,0
"Wolter_Rhine","2262","NLr151",2002,5.899167,51.867222,0,1,0,0,0,6,68,35,0,0,106,0,118,0
"Wolter_Rhine","2263","NLr151",2003,5.899167,51.867222,0,8,0,0,0,0,20,35,0,0,476,0,46,1
"Wolter_Rhine","2264","NLr151",1997,5.899167,51.867222,0,13,0,0,0,0,7,2,0,0,92,0,6,0
"Wolter_Rhine","2265","NLr151",2001,5.899167,51.867222,0,49,1,1,0,0,30,7,0,1,417,0,12,0
"Wolter_Rhine","2266","NLr151",2000,5.899167,51.867222,0,11,0,0,0,1,15,6,0,0,319,0,0,0
"Wolter_Rhine","2267","NLr151",1999,5.899167,51.867222,0,27,0,0,0,1,43,3,0,0,197,0,4,0
"Wolter_Rhine","2268","NLr151",2006,5.899167,51.867222,0,5,0,0,0,2,8,3,0,0,270,0,38,0
"Wolter_Rhine","2269","NLr151",2005,5.899167,51.867222,0,0,0,0,0,4,5,3,0,0,5,0,0,0
"Wolter_Rhine","2270","NLr151",2004,5.899167,51.867222,0,3,0,0,0,0,2,5,0,0,76,0,8,0
"Wolter_Rhine","2271","NLr151",1997,5.899167,51.867222,0,35,0,0,0,0,20,3,0,0,150,0,13,0
"Wolter_Rhine","2272","NLr151",1998,5.899167,51.867222,0,0,0,0,0,0,6,1,0,0,47,0,0,0
"Wolter_Rhine","2273","NLr151",2001,5.899167,51.867222,0,0,0,0,0,0,0,10,1,0,39,0,18,0
"Wolter_Rhine","2274","NLr151",2002,5.899167,51.867222,0,2,0,0,0,54,263,23,0,1,297,0,41,0
"Wolter_Rhine","2275","NLr151",2000,5.899167,51.867222,0,4,0,0,0,0,2,10,0,0,54,0,0,0
"Wolter_Rhine","2276","NLr151",1999,5.899167,51.867222,0,8,0,0,0,1,0,6,0,0,21,0,0,0
"Wolter_Rhine","2277","NLr151",2006,5.899167,51.867222,0,10,0,0,0,5,40,0,0,0,400,0,24,0
"Wolter_Rhine","2278","NLr151",2004,5.899167,51.867222,0,5,0,0,0,6,11,2,0,1,243,0,6,0
"Wolter_Rhine","2279","NLr151",2005,5.899167,51.867222,0,8,2,0,0,8,113,5,0,0,157,0,6,0
"Wolter_Rhine","2280","NLr174",1997,5.815556,51.970833,7,45,0,0,0,2,132,5,0,0,311,0,4,0
"Wolter_Rhine","2281","NLr174",2003,5.815556,51.970833,1,149,0,0,0,33,315,1,0,0,1202,0,47,0
"Wolter_Rhine","2282","NLr174",2001,5.815556,51.970833,0,56,0,0,0,1,18,3,17,0,117,0,6,0
"Wolter_Rhine","2283","NLr174",2002,5.815556,51.970833,0,6,4,0,0,24,862,16,0,11,521,0,30,0
"Wolter_Rhine","2284","NLr174",2000,5.815556,51.970833,1,21,2,0,0,7,353,8,1,3,974,0,3,0
"Wolter_Rhine","2285","NLr174",1999,5.815556,51.970833,0,9,1,0,0,10,224,15,6,0,92,0,90,0
"Wolter_Rhine","2286","NLr174",2006,5.815556,51.970833,2,0,0,0,0,7,37,1,3,0,35,0,61,0
"Wolter_Rhine","2287","NLr174",2005,5.815556,51.970833,0,0,0,0,1,3,10,2,13,0,31,0,21,0
"Wolter_Rhine","2288","NLr174",2004,5.815556,51.970833,0,0,1,0,0,38,399,5,4,20,67,0,44,1
"Wolter_Rhine","2289","NLr174",1998,5.815556,51.970833,4,59,7,0,0,3,256,19,3,1,384,2,180,0
"Wolter_Rhine","2290","NLr174",1997,5.815556,51.970833,0,165,0,0,0,1,134,1,1,0,333,1,42,0
"Wolter_Rhine","2291","NLr174",2002,5.815556,51.970833,1,1,1,0,0,8,452,8,0,9,888,0,4,0
"Wolter_Rhine","2292","NLr174",2003,5.815556,51.970833,0,2,1,0,0,4,9,0,1,0,17,0,7,0
"Wolter_Rhine","2293","NLr174",2001,5.815556,51.970833,0,5,0,0,0,0,1,2,13,0,37,0,17,1
"Wolter_Rhine","2294","NLr174",2000,5.815556,51.970833,12,17,5,0,2,34,788,33,0,26,3574,1,44,0
"Wolter_Rhine","2295","NLr174",1999,5.815556,51.970833,0,12,0,0,0,8,79,7,5,0,26,1,3,0
"Wolter_Rhine","2296","NLr174",2006,5.815556,51.970833,23,7,0,0,0,11,137,6,4,1,88,0,154,0
"Wolter_Rhine","2297","NLr174",2004,5.815556,51.970833,55,25,1,0,0,102,979,2,3,62,1171,0,135,0
"Wolter_Rhine","2298","NLr174",2005,5.815556,51.970833,16,28,2,0,0,84,1329,6,3,1,459,0,4,0
"Wolter_Rhine","2299","NLr174",1998,5.815556,51.970833,1,52,1,0,0,2,173,5,1,2,1452,0,55,0
"Wolter_Rhine","2300","NLr177",2003,5.861944,51.971944,5,184,0,0,0,15,138,12,47,9,329,1,38,19
"Wolter_Rhine","2301","NLr177",1997,5.861944,51.971944,4,49,1,0,0,1,269,0,3,2,110,0,1,0
"Wolter_Rhine","2302","NLr177",2001,5.861944,51.971944,0,18,0,0,0,4,1,0,5,0,3,0,1,0
"Wolter_Rhine","2303","NLr177",2002,5.861944,51.971944,0,78,0,0,1,13,73,1,4,2,23,0,5,0
"Wolter_Rhine","2304","NLr177",2000,5.861944,51.971944,0,131,0,0,0,1,21,1,18,0,15,0,1,0
"Wolter_Rhine","2305","NLr177",1999,5.861944,51.971944,0,139,1,0,0,2,14,0,68,0,24,0,8,1
"Wolter_Rhine","2306","NLr177",2006,5.861944,51.971944,0,0,0,0,0,3,1,1,4,0,2,0,40,0
"Wolter_Rhine","2307","NLr177",2006,5.861944,51.971944,0,0,0,0,0,1,0,1,5,0,1,0,42,0
"Wolter_Rhine","2308","NLr177",2005,5.861944,51.971944,1,4,2,0,0,16,30,7,12,3,103,0,167,0
"Wolter_Rhine","2309","NLr177",2006,5.861944,51.971944,0,0,0,0,0,0,0,0,5,0,0,0,1,0
"Wolter_Rhine","2310","NLr177",2004,5.861944,51.971944,7,38,3,0,1,44,297,14,19,30,293,0,213,0
"Wolter_Rhine","2311","NLr177",1998,5.861944,51.971944,8,188,1,0,0,5,144,9,26,2,250,0,19,1
"Wolter_Rhine","2312","NLr177",1997,5.861944,51.971944,0,195,0,0,0,1,92,2,10,0,135,0,16,0
"Wolter_Rhine","2313","NLr177",2002,5.861944,51.971944,1,33,0,0,0,8,55,1,3,3,11,0,7,0
"Wolter_Rhine","2314","NLr177",2003,5.861944,51.971944,0,12,2,0,0,0,36,1,33,1,39,0,16,0
"Wolter_Rhine","2315","NLr177",2002,5.861944,51.971944,1,6,0,0,0,2,29,0,38,3,18,0,10,9
"Wolter_Rhine","2316","NLr177",2001,5.861944,51.971944,0,0,0,0,0,0,0,1,4,0,1,0,2,0
"Wolter_Rhine","2317","NLr177",2000,5.861944,51.971944,1,65,0,0,2,5,70,0,9,2,51,0,0,0
"Wolter_Rhine","2318","NLr177",1999,5.861944,51.971944,1,57,1,0,0,2,28,3,25,0,19,0,15,0
"Wolter_Rhine","2319","NLr177",2006,5.861944,51.971944,1,0,0,0,0,0,20,0,0,0,7,0,0,0
"Wolter_Rhine","2320","NLr177",2006,5.861944,51.971944,1,2,2,0,0,4,48,0,0,0,43,0,3,0
"Wolter_Rhine","2321","NLr177",2005,5.861944,51.971944,0,36,1,0,0,3,104,3,10,0,91,0,36,1
"Wolter_Rhine","2322","NLr177",2004,5.861944,51.971944,10,7,0,0,0,22,126,5,4,8,46,0,13,0
"Wolter_Rhine","2323","NLr177",2005,5.861944,51.971944,0,56,0,0,0,8,24,2,9,2,42,0,10,0
"Wolter_Rhine","2324","NLr177",1998,5.861944,51.971944,0,171,0,0,0,3,103,4,8,2,155,0,2,0
"Wolter_Rhine","2325","NLr190",2000,5.043056,51.985833,1,7,2,0,0,5,14,15,20,9,62,0,0,0
"Wolter_Rhine","2326","NLr190",2005,5.043056,51.985833,0,25,0,0,0,2,7,5,10,0,31,0,3,1
"Wolter_Rhine","2327","NLr190",2006,5.043056,51.985833,0,30,0,0,0,4,51,17,7,0,24,0,0,0
"Wolter_Rhine","2328","NLr190",2005,5.043056,51.985833,0,13,2,0,0,2,11,4,2,1,77,0,0,2
"Wolter_Rhine","2329","NLr190",1999,5.043056,51.985833,0,1,2,0,0,1,19,12,32,4,113,0,1,0
"Wolter_Rhine","2330","NLr190",1998,5.043056,51.985833,0,33,0,0,0,0,17,10,1,0,79,0,0,0
"Wolter_Rhine","2331","NLr190",1998,5.043056,51.985833,0,15,0,0,0,1,6,6,0,1,64,0,0,0
"Wolter_Rhine","2332","NLr190",1997,5.043056,51.985833,0,2,0,0,0,3,13,9,1,3,105,0,0,0
"Wolter_Rhine","2333","NLr190",2003,5.043056,51.985833,2,7,1,0,0,24,60,84,4,7,218,0,2,0
